SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
50,3,5,54,39,West Virginia,Kanawha County,180749,180233,178073,175864,174805,-516,-2160,-2209,-1059,411,1662,1729,1726,632,3076,3180,2590,-221,-1414,-1451,-864,10,95,278,223,-309,-921,-958,-422,-299,-826,-680,-199,4,80,-78,4,3092,3091,3078,3093,3094,9.27698671,9.770100329,9.844040962,17.16968178,17.96929962,14.77176483,-7.892695071,-8.199199293,-4.927723865,0.530273007,1.570901036,1.271854655,-5.140857256,-5.413392779,-2.406828091,-4.610584249,-3.842491743,-1.134973436
50,3,5,54,41,West Virginia,Lewis County,17031,17020,16874,16674,16500,-11,-146,-200,-174,42,160,154,154,60,298,360,319,-18,-138,-206,-165,0,0,0,0,3,-18,15,-9,3,-18,15,-9,4,10,-9,0,215,215,215,215,215,9.441199032,9.180875164,9.284379333,17.5842332,21.4617861,19.23192862,-8.143034165,-12.28091093,-9.947549286,0,0,0,-1.062134891,0.894241087,-0.542593597,-1.062134891,0.894241087,-0.542593597
50,3,5,54,43,West Virginia,Lincoln County,20456,20363,20188,19851,19701,-93,-175,-337,-150,56,180,193,193,80,328,395,357,-24,-148,-202,-164,0,7,7,4,-65,-46,-135,11,-65,-39,-128,15,-4,12,-7,-1,60,60,60,60,60,8.877709551,9.640600415,9.759304207,16.17715963,19.73076251,18.05218447,-7.299450075,-10.09016209,-8.292880259,0.34524426,0.349659082,0.202265372,-2.268747996,-6.74342516,0.556229774,-1.923503736,-6.393766078,0.758495146
50,3,5,54,45,West Virginia,Logan County,32574,32514,31846,31206,30827,-60,-668,-640,-379,79,281,309,312,126,685,733,631,-47,-404,-424,-319,0,-1,-2,-2,-17,-268,-212,-59,-17,-269,-214,-61,4,5,-2,1,755,755,755,755,755,8.732131759,9.801433737,10.05916206,21.28651336,23.25065026,20.34401045,-12.5543816,-13.44921652,-10.28484839,-0.031075202,-0.063439701,-0.064481808,-8.328154133,-6.72460826,-1.902213338,-8.359229335,-6.78804796,-1.966695146
50,3,5,54,47,West Virginia,McDowell County,19115,18935,18406,17806,17439,-180,-529,-600,-367,38,165,158,160,97,399,436,390,-59,-234,-278,-230,0,6,22,15,-109,-294,-355,-153,-109,-288,-333,-138,-12,-7,11,1,2018,2018,2018,2016,2014,8.837470877,8.726389042,9.079302029,21.37061139,24.08041533,22.1307987,-12.53314052,-15.35402629,-13.05149667,0.321362577,1.215066829,0.851184565,-15.74676629,-19.60676019,-8.682082565,-15.42540371,-18.39169336,-7.830898
50,3,5,54,49,West Virginia,Marion County,56216,56240,56053,55784,55807,24,-187,-269,23,151,525,530,526,153,806,895,756,-2,-281,-365,-230,0,6,6,0,10,49,108,255,10,55,114,255,16,39,-18,-2,1552,1550,1545,1555,1556,9.350538324,9.478079705,9.427283562,14.35530265,16.00543648,13.5494798,-5.004764322,-6.527356778,-4.122196234,0.106863295,0.107299016,0,0.87271691,1.93138228,4.570261043,0.979580205,2.038681295,4.570261043
50,3,5,54,51,West Virginia,Marshall County,30583,30494,30164,29667,29405,-89,-330,-497,-262,74,270,262,263,93,508,532,465,-19,-238,-270,-202,0,9,12,6,-66,-116,-234,-66,-66,-107,-222,-60,-4,15,-5,0,874,874,874,874,874,8.902370668,8.758001705,8.904387866,16.74964555,17.78342331,15.74349946,-7.847274885,-9.025421604,-6.839111593,0.296745689,0.401129849,0.203141929,-3.824722213,-7.822032057,-2.234561213,-3.527976524,-7.420902208,-2.031419285
50,3,5,54,53,West Virginia,Mason County,25451,25403,25266,24911,24765,-48,-137,-355,-146,60,268,253,273,89,448,502,448,-29,-180,-249,-175,0,2,2,1,-22,26,-98,26,-22,28,-96,27,3,15,-10,2,744,744,744,741,737,10.5784602,10.08430157,10.99122313,17.68339616,20.00916755,18.03687898,-7.104935957,-9.924865974,-7.04565585,0.078943733,0.079717799,0.040260891,1.026268527,-3.906172151,1.046783155,1.10521226,-3.826454352,1.087044045
50,3,5,54,55,West Virginia,Mercer County,59654,59519,59156,58612,58057,-135,-363,-544,-555,156,589,614,615,245,1127,1207,1000,-89,-538,-593,-385,2,14,38,20,-52,121,47,-190,-50,135,85,-170,4,40,-36,0,1178,1178,1175,1178,1178,9.926269223,10.42728076,10.54264629,18.99304824,20.49792813,17.14251429,-9.066779018,-10.07064737,-6.599868003,0.235938488,0.645336594,0.342850286,2.039182642,0.798179472,-3.257077716,2.275121129,1.443516066,-2.91422743
50,3,5,54,57,West Virginia,Mineral County,26932,26889,26897,26902,26867,-43,8,5,-35,54,269,257,293,94,413,442,394,-40,-144,-185,-101,0,-2,-7,-7,-7,141,208,73,-7,139,201,66,4,13,-11,0,500,500,496,500,500,10.00260291,9.554080931,10.8984731,15.35715614,16.43153219,14.65528464,-5.354553229,-6.877451254,-3.756811546,-0.074368795,-0.260227885,-0.260373077,5.243000037,7.732485734,2.715319236,5.168631242,7.472257849,2.454946159
50,3,5,54,59,West Virginia,Mingo County,23573,23488,23052,22445,22023,-85,-436,-607,-422,77,237,243,259,95,426,509,448,-18,-189,-266,-189,0,0,-3,-3,-64,-247,-346,-230,-64,-247,-349,-233,-3,0,8,0,92,92,92,92,92,10.18478728,10.68202299,11.64882612,18.30683283,22.37510166,20.14932086,-8.122045552,-11.69307866,-8.500494738,0,-0.131876827,-0.134928488,-10.61452514,-15.20979405,-10.34451741,-10.61452514,-15.34167088,-10.47944589
50,3,5,54,61,West Virginia,Monongalia County,105821,105912,106521,106978,107718,91,609,457,740,230,961,983,980,174,837,857,737,56,124,126,243,15,255,642,389,-30,147,-236,106,-15,402,406,495,50,83,-75,2,8149,8129,8144,8166,8166,9.047558524,9.208474044,9.129187316,7.880131618,8.028140647,6.865521482,1.167426906,1.180333397,2.263665835,2.400756945,6.014079691,3.623728435,1.383965768,-2.210783189,0.98744271,3.784722713,3.803296503,4.611171144
50,3,5,54,63,West Virginia,Monroe County,12378,12384,12388,12322,12382,6,4,-66,60,40,120,134,133,32,221,234,217,8,-101,-100,-84,0,6,10,6,-3,97,29,138,-3,103,39,144,1,2,-5,0,258,258,258,258,258,9.688357823,10.84581141,10.76748705,17.84272566,18.93970053,17.56800518,-8.154367835,-8.093889114,-6.800518135,0.484417891,0.809388911,0.485751295,7.831422574,2.347227843,11.17227979,8.315840465,3.156616754,11.65803109
50,3,5,54,65,West Virginia,Morgan County,17066,17087,17300,17435,17649,21,213,135,214,37,133,145,150,49,238,295,265,-12,-105,-150,-115,0,-1,0,-2,31,327,270,334,31,326,270,332,2,-8,15,-3,185,185,185,185,185,7.735481432,8.348927595,8.550906396,13.84244046,16.98574924,15.1066013,-6.106959025,-8.63682165,-6.555694904,-0.058161515,0,-0.114012085,19.01881525,15.54627897,19.04001824,18.96065374,15.54627897,18.92600616
50,3,5,54,67,West Virginia,Nicholas County,24603,24558,24429,24309,24169,-45,-129,-120,-140,56,233,223,223,88,384,444,391,-32,-151,-221,-168,0,16,37,21,-19,-6,72,7,-19,10,109,28,6,12,-8,0,81,81,81,81,81,9.512727867,9.150970495,9.200049507,15.67762876,18.21986951,16.13102851,-6.164900892,-9.068899011,-6.930979001,0.653234532,1.518322459,0.866372375,-0.244962949,2.954573434,0.288790792,0.408271582,4.472895892,1.155163167
50,3,5,54,69,West Virginia,Ohio County,42440,42341,41846,41463,41194,-99,-495,-383,-269,94,375,384,382,147,750,734,637,-53,-375,-350,-255,1,12,40,29,-49,-154,-56,-44,-48,-142,-16,-15,2,22,-17,1,2144,2145,2131,2148,2149,8.908738879,9.218691858,9.243016321,17.81747776,17.62114537,15.41309266,-8.908738879,-8.402453516,-6.17007634,0.285079644,0.960280402,0.701694956,-3.6585221,-1.344392563,-1.064640623,-3.373442455,-0.384112161,-0.362945667
50,3,5,54,71,West Virginia,Pendleton County,6144,6132,6093,6067,6029,-12,-39,-26,-38,17,52,63,63,29,119,116,106,-12,-67,-53,-43,0,0,3,2,-3,27,27,3,-3,27,30,5,3,1,-3,0,93,93,93,93,93,8.507157464,10.36184211,10.41666667,19.46830266,19.07894737,17.52645503,-10.96114519,-8.717105263,-7.10978836,0,0.493421053,0.330687831,4.417177914,4.440789474,0.496031746,4.417177914,4.934210526,0.826719577
50,3,5,54,73,West Virginia,Pleasants County,7650,7650,7604,7570,7428,0,-46,-34,-142,16,72,71,74,28,115,128,116,-12,-43,-57,-42,0,0,0,0,10,-8,28,-100,10,-8,28,-100,2,5,-5,0,742,742,742,742,742,9.440146847,9.358112561,9.867982398,15.07801233,16.87096349,15.46872916,-5.637865478,-7.512850929,-5.600746766,0,0,0,-1.048905205,3.690523264,-13.33511135,-1.048905205,3.690523264,-13.33511135
50,3,5,54,75,West Virginia,Pocahontas County,7869,7860,7882,7797,7765,-9,22,-85,-32,19,77,64,64,26,129,141,134,-7,-52,-77,-70,0,0,0,0,-3,72,-5,38,-3,72,-5,38,1,2,-3,0,290,290,290,290,290,9.782746792,8.163785956,8.225163861,16.38927709,17.98584093,17.22143683,-6.606530301,-9.822054978,-8.996272973,0,0,0,9.147503494,-0.637795778,4.883691042,9.147503494,-0.637795778,4.883691042
50,3,5,54,77,West Virginia,Preston County,34213,34188,34304,34222,34099,-25,116,-82,-123,77,273,300,302,92,428,495,433,-15,-155,-195,-131,0,10,34,29,-19,249,104,-20,-19,259,138,9,9,12,-25,-1,3351,3342,3344,3332,3326,7.971733925,8.755800718,8.840620014,12.49780996,14.44707119,12.6754585,-4.526076038,-5.691270467,-3.834838483,0.292004906,0.992324081,0.84893371,7.270922152,3.035344249,-0.585471524,7.562927057,4.02766833,0.263462186
50,3,5,54,79,West Virginia,Putnam County,57441,57444,57359,57063,56962,3,-85,-296,-101,119,531,537,537,153,761,760,664,-34,-230,-223,-127,1,24,52,28,20,95,-104,-3,21,119,-52,25,16,26,-21,1,316,316,316,316,316,9.250629339,9.386306829,9.418987064,13.25749327,13.28415864,11.64656874,-4.006863932,-3.897851812,-2.227581671,0.418107541,0.908916118,0.491120368,1.655009015,-1.817832235,-0.052620039,2.073116556,-0.908916118,0.438500329
50,3,5,54,81,West Virginia,Raleigh County,74583,74394,73779,72801,72356,-189,-615,-978,-445,175,672,656,655,280,1306,1437,1197,-105,-634,-781,-542,0,15,54,30,-91,-39,-220,65,-91,-24,-166,95,7,43,-31,2,3346,3346,3343,3344,3345,9.070478427,8.950743621,9.024711175,17.6280429,19.60704052,16.49248745,-8.557564469,-10.6562969,-7.46777627,0.202466036,0.736799018,0.41334555,-0.526411694,-3.001773775,0.895582025,-0.323945658,-2.264974758,1.308927575
50,3,5,54,83,West Virginia,Randolph County,27933,27892,27898,27552,27350,-41,6,-346,-202,68,273,265,265,83,415,492,441,-15,-142,-227,-176,0,4,0,0,-31,130,-107,-25,-31,134,-107,-25,5,14,-12,-1,2437,2436,2436,2431,2428,9.786700126,9.558160505,9.653564533,14.87721814,17.74571686,16.06498853,-5.090518014,-8.187556357,-6.411423992,0.143394874,0,0,4.660333393,-3.859332732,-0.910713635,4.803728267,-3.859332732,-0.910713635
50,3,5,54,85,West Virginia,Ritchie County,8446,8423,8410,8230,8167,-23,-13,-180,-63,19,86,81,84,31,130,151,137,-12,-44,-70,-53,0,2,3,2,-11,23,-117,-12,-11,25,-114,-10,0,6,4,0,32,32,32,32,32,10.21802412,9.735576923,10.24577667,15.44585041,18.14903846,16.71037385,-5.227826294,-8.413461538,-6.464597182,0.237628468,0.360576923,0.243947064,2.732727381,-14.0625,-1.463682381,2.970355849,-13.70192308,-1.219735317
50,3,5,54,87,West Virginia,Roane County,14028,13987,13932,13833,13743,-41,-55,-99,-90,28,130,126,125,49,189,235,220,-21,-59,-109,-95,0,2,3,1,-21,-7,15,4,-21,-5,18,5,1,9,-8,0,90,90,90,90,90,9.312654465,9.076175041,9.065854366,13.53916688,16.92778678,15.95590368,-4.226512411,-7.851611741,-6.890049318,0.143271607,0.216099406,0.072526835,-0.501450625,1.080497029,0.29010734,-0.358179018,1.296596434,0.362634175
50,3,5,54,89,West Virginia,Summers County,11967,11939,11865,11702,11581,-28,-74,-163,-121,24,89,94,94,51,244,265,248,-27,-155,-171,-154,0,-1,-1,-1,-4,78,16,34,-4,77,15,33,3,4,-7,0,1002,1002,1002,1002,1002,7.477734835,7.977256333,8.074560838,20.50075618,22.48907371,21.30309668,-13.02302134,-14.51181737,-13.22853584,-0.084019493,-0.084864429,-0.085899583,6.553520417,1.357830865,2.920585835,6.469500924,1.272966436,2.834686252
50,3,5,54,91,West Virginia,Taylor County,16704,16691,16528,16410,16388,-13,-163,-118,-22,26,171,156,151,64,248,273,253,-38,-77,-117,-102,0,0,-1,-1,20,-93,11,80,20,-93,10,79,5,7,-11,1,460,460,460,460,460,10.29531292,9.472341976,9.207878529,14.93121406,16.57659846,15.42776999,-4.635901141,-7.104256482,-6.219891457,0,-0.060720141,-0.060979328,-5.599205274,0.66792155,4.878346241,-5.599205274,0.607201409,4.817366913
50,3,5,54,93,West Virginia,Tucker County,6759,6747,6693,6620,6604,-12,-54,-73,-16,12,54,59,60,27,116,120,114,-15,-62,-61,-54,0,0,1,0,2,2,-9,39,2,2,-8,39,1,6,-4,-1,129,129,129,129,129,8.035714286,8.863516863,9.074410163,17.26190476,18.02749193,17.24137931,-9.226190476,-9.163975062,-8.166969147,0,0.150229099,0,0.297619048,-1.352061894,5.898366606,0.297619048,-1.201832795,5.898366606
50,3,5,54,95,West Virginia,Tyler County,8304,8291,8205,8090,7919,-13,-86,-115,-171,16,84,73,76,18,128,146,139,-2,-44,-73,-63,0,1,-1,-1,-10,-45,-34,-108,-10,-44,-35,-109,-1,2,-7,1,71,71,71,71,71,10.1842871,8.959803621,9.494659254,15.51891368,17.91960724,17.36523206,-5.334626576,-8.959803621,-7.870572803,0.121241513,-0.122737036,-0.124929727,-5.455868089,-4.173059221,-13.49241052,-5.334626576,-4.295796257,-13.61734025
50,3,5,54,97,West Virginia,Upshur County,23815,23814,23803,23705,23529,-1,-11,-98,-176,59,221,233,233,59,337,360,318,0,-116,-127,-85,0,0,5,3,-7,92,41,-95,-7,92,46,-92,6,13,-17,1,979,979,971,982,982,9.282399143,9.808874295,9.865774654,14.15460865,15.15534226,13.464877,-4.872209505,-5.346467963,-3.599102342,0,0.210490865,0.127027142,3.864166159,1.726025091,-4.022526146,3.864166159,1.936515955,-3.895499005
50,3,5,54,99,West Virginia,Wayne County,38988,38873,38564,37980,37686,-115,-309,-584,-294,89,367,362,363,153,647,731,624,-64,-280,-369,-261,3,24,35,21,-53,-76,-245,-55,-50,-52,-210,-34,-1,23,-5,1,175,175,175,175,175,9.478672986,9.45861204,9.594798192,16.7103581,19.10012542,16.49353739,-7.231685112,-9.641513378,-6.898739196,0.619858724,0.914506689,0.55507097,-1.962885959,-6.401546823,-1.453757302,-1.343027235,-5.487040134,-0.898686332
50,3,5,54,101,West Virginia,Webster County,8379,8356,8271,8141,8045,-23,-85,-130,-96,19,79,78,77,25,144,154,147,-6,-65,-76,-70,0,0,0,0,-17,-25,-54,-26,-17,-25,-54,-26,0,5,0,0,61,61,61,61,61,9.502616227,9.505240068,9.514395156,17.32122451,18.76675603,18.1638453,-7.818608288,-9.261515964,-8.649450142,0,0,0,-3.007157034,-6.580550816,-3.21265291,-3.007157034,-6.580550816,-3.21265291
50,3,5,54,103,West Virginia,Wetzel County,14453,14405,14202,13994,13890,-48,-203,-208,-104,35,146,149,149,53,266,330,293,-18,-120,-181,-144,0,0,14,9,-28,-88,-38,33,-28,-88,-24,42,-2,5,-3,-2,109,109,109,109,109,10.20729192,10.56887502,10.68713241,18.59684693,23.40757554,21.01563621,-8.389555004,-12.83870052,-10.3285038,0,0.993048659,0.645531488,-6.152340336,-2.69541779,2.366948788,-6.152340336,-1.70236913,3.012480275
50,3,5,54,105,West Virginia,Wirt County,5197,5188,5066,5092,5000,-9,-122,26,-92,17,59,55,56,12,70,87,85,5,-11,-32,-29,0,0,0,0,-14,-105,60,-64,-14,-105,60,-64,0,-6,-2,1,0,0,0,0,0,11.50770431,10.82890333,11.09789933,13.6532085,17.12935617,16.84502576,-2.145504193,-6.300452845,-5.747126437,0,0,0,-20.47981276,11.81334908,-12.68331352,-20.47981276,11.81334908,-12.68331352
50,3,5,54,107,West Virginia,Wood County,84292,84142,83804,83388,83052,-150,-338,-416,-336,190,828,834,853,255,1302,1387,1152,-65,-474,-553,-299,0,13,47,29,-93,57,145,-68,-93,70,192,-39,8,66,-55,2,1131,1131,1131,1132,1132,9.860312243,9.976553902,10.24993992,15.50498375,16.59170295,13.84282624,-5.644671502,-6.61514905,-3.592886325,0.154811666,0.562227858,0.348473925,0.678789611,1.734532753,-0.817111271,0.833601277,2.296760611,-0.468637347
50,3,5,54,109,West Virginia,Wyoming County,21389,21322,21029,20572,20277,-67,-293,-457,-295,51,201,203,204,92,388,427,373,-41,-187,-224,-169,0,0,-3,-3,-27,-115,-233,-123,-27,-115,-236,-126,1,9,3,0,166,166,166,166,166,9.492101721,9.759380784,9.988004602,18.32306203,20.52835268,18.26238096,-8.830960308,-10.7689719,-8.274376362,0,-0.144227302,-0.146882421,-5.430804467,-11.20165381,-6.022179246,-5.430804467,-11.34588111,-6.169061666
40,2,3,55,0,Wisconsin,Wisconsin,5893713,5896700,5879978,5890543,5910955,2987,-16722,10565,20412,15554,60034,60702,59839,14171,61983,63601,58692,1383,-1949,-2899,1147,215,3189,7906,13653,13,-19290,7392,5648,228,-16101,15298,19301,1376,1328,-1834,-36,151269,151195,125797,137002,137061,10.19540485,10.31424183,10.14091601,10.52639802,10.80682835,9.946533906,-0.330993171,-0.492586522,0.194382103,0.541578873,1.343355999,2.313774065,-3.275966278,1.256019169,0.957166624,-2.734387405,2.599375168,3.270940689
50,2,3,55,1,Wisconsin,Adams County,20647,20677,20837,21252,21449,30,160,415,197,36,109,125,122,80,268,329,316,-44,-159,-204,-194,0,2,4,7,87,329,577,384,87,331,581,391,-13,-12,38,0,1195,1195,1120,1304,1306,5.251240545,5.939794246,5.714151893,12.91130703,15.63353845,14.80059015,-7.660066484,-9.693744209,-9.086438257,0.096353038,0.190073416,0.327861174,15.85007467,27.41809024,17.98552727,15.94642771,27.60816365,18.31338845
50,2,3,55,3,Wisconsin,Ashland County,16036,16022,16048,16040,16079,-14,26,-8,39,39,137,161,161,41,203,209,200,-2,-66,-48,-39,0,2,4,8,-14,81,40,70,-14,83,44,78,2,9,-4,0,624,624,547,567,566,8.543810415,10.03490401,10.02521872,12.65980667,13.02667664,12.45368785,-4.115996258,-2.991772625,-2.42846913,0.124727159,0.249314385,0.498147514,5.051449953,2.493143854,4.358790747,5.176177113,2.74245824,4.856938261
50,2,3,55,5,Wisconsin,Barron County,46726,46737,46709,46715,46833,11,-28,6,118,128,422,447,444,121,619,652,605,7,-197,-205,-161,2,30,60,95,-8,119,170,186,-6,149,230,281,10,20,-19,-2,838,838,771,798,799,9.031954284,9.569275561,9.492453072,13.24829313,13.9578695,12.93453628,-4.216338848,-4.388593937,-3.442083209,0.642082058,1.284466518,2.031042887,2.546925497,3.639321802,3.976568179,3.189007555,4.92378832,6.007611066
50,2,3,55,7,Wisconsin,Bayfield County,16216,16237,16322,16659,16769,21,85,337,110,21,98,112,115,41,183,192,190,-20,-85,-80,-75,0,1,1,2,44,175,397,184,44,176,398,186,-3,-6,19,-1,104,104,51,53,52,6.019840904,6.791789212,6.880459495,11.24113148,11.64306722,11.36771569,-5.22129058,-4.851278009,-4.487256192,0.061426948,0.060640975,0.119660165,10.7497159,24.07446712,11.00873519,10.81114285,24.13510809,11.12839536
50,2,3,55,9,Wisconsin,Brown County,268740,268951,268899,270068,271417,211,-52,1169,1349,741,2962,3014,3004,556,2427,2479,2262,185,535,535,742,7,140,314,546,-55,-868,446,49,-48,-728,760,595,74,141,-126,12,7178,7179,6066,6440,6448,11.0142233,11.18435823,11.09541354,9.024821047,9.199078979,8.354802072,1.98940225,1.985279247,2.740611467,0.520591243,1.165191932,2.016676362,-3.227665706,1.65501784,0.180983776,-2.707074463,2.820209772,2.197660138
50,2,3,55,11,Wisconsin,Buffalo County,13301,13309,13325,13390,13419,8,16,65,29,30,138,126,125,32,132,149,143,-2,6,-23,-18,0,0,1,1,10,2,92,49,10,2,93,50,0,8,-5,-3,140,140,130,109,109,10.3626943,9.432902864,9.325226603,9.912142374,11.15478196,10.66805923,0.450551926,-1.721879094,-1.342832631,0,0.074864308,0.074601813,0.150183975,6.887516377,3.655488828,0.150183975,6.962380685,3.730090641
50,2,3,55,13,Wisconsin,Burnett County,16524,16577,16755,16988,17092,53,178,233,104,29,101,94,94,43,206,232,227,-14,-105,-138,-133,0,0,4,7,77,296,355,228,77,296,359,235,-10,-13,12,2,165,165,165,165,165,6.06024241,5.571525946,5.516431925,12.36049442,13.75100021,13.32159624,-6.30025201,-8.179474261,-7.805164319,0,0.237086211,0.410798122,17.76071043,21.04140118,13.38028169,17.76071043,21.27848739,13.79107981
50,2,3,55,15,Wisconsin,Calumet County,52450,52485,52583,52712,53199,35,98,129,487,112,453,467,457,90,420,419,399,22,33,48,58,0,4,25,43,1,22,87,390,1,26,112,433,12,39,-31,-4,191,191,181,166,169,8.622987018,8.870316729,8.629887358,7.994822401,7.958592526,7.534628131,0.628164617,0.911724203,1.095259227,0.076141166,0.474856356,0.81200253,0.418776412,1.652500119,7.364674113,0.494917577,2.127356475,8.176676644
50,2,3,55,17,Wisconsin,Chippewa County,66300,66341,66590,66753,66970,41,249,163,217,171,647,655,651,146,714,708,657,25,-67,-53,-6,0,3,8,15,-7,273,235,207,-7,276,243,222,23,40,-27,1,2857,2857,2490,2639,2639,9.734373472,9.824287739,9.736544947,10.74241524,10.61923011,9.826282689,-1.008041766,-0.794942367,-0.089737741,0.045136199,0.119991301,0.224344354,4.107394062,3.524744456,3.09595208,4.15253026,3.644735757,3.320296434
50,2,3,55,19,Wisconsin,Clark County,34661,34672,34762,34732,34774,11,90,-30,42,147,583,579,566,72,395,403,387,75,188,176,179,0,7,21,55,-65,-118,-219,-191,-65,-111,-198,-136,1,13,-8,-1,452,452,384,403,402,16.79292566,16.66330906,16.28636377,11.37771121,11.59812358,11.13572929,5.415214448,5.065185484,5.150634478,0.201630325,0.604368723,1.582597186,-3.398911196,-6.302702392,-5.495928409,-3.197280871,-5.698333669,-3.913331223
50,2,3,55,21,Wisconsin,Columbia County,58492,58533,58445,58228,58091,41,-88,-217,-137,143,573,575,568,149,629,659,620,-6,-56,-84,-52,0,10,22,34,27,-79,-131,-121,27,-69,-109,-87,20,37,-24,2,1675,1675,1548,1399,1397,9.796713912,9.856607784,9.766246271,10.7541589,11.29652962,10.66033924,-0.95744499,-1.439921833,-0.894092968,0.17097232,0.377122385,0.584599249,-1.350681325,-2.245592382,-2.080485561,-1.179709005,-1.868469997,-1.495886313
50,2,3,55,23,Wisconsin,Crawford County,16114,16085,16097,16015,15944,-29,12,-82,-71,35,157,160,161,53,190,206,198,-18,-33,-46,-37,0,1,4,5,-11,35,-33,-38,-11,36,-29,-33,0,9,-7,-1,704,704,701,674,675,9.757007023,9.965122073,10.07540912,11.80784289,12.83009467,12.39087581,-2.050835871,-2.864972596,-2.315466692,0.062146542,0.249128052,0.312900904,2.175128954,-2.055306428,-2.378046873,2.237275496,-1.806178376,-2.065145968
50,2,3,55,25,Wisconsin,Dane County,561508,562615,561542,567758,575347,1107,-1073,6216,7589,1483,5534,5613,5580,965,3879,3949,3579,518,1655,1664,2001,60,908,2066,3456,347,-3823,2540,2092,407,-2915,4606,5548,182,187,-54,40,17502,17488,13861,17526,17536,9.845599858,9.940671212,9.762882675,6.901171278,6.99371292,6.261891952,2.944428581,2.946958293,3.500990723,1.61543272,3.658903746,6.046688624,-6.801541066,4.498361817,3.660206193,-5.186108346,8.157265563,9.706894817
